agri_year,month_start,calendar_year,month,district_id,district,price_type,commodity,price_rs_per_quintal,unit,data_origin,annual_level_basis,annual_level_rs_per_quintal,generator_version,generator_seed
2024-25,2024-10-01,2024,10,OD17,Kendrapara,Wholesale,Jute,6290.83,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2024-11-01,2024,11,OD17,Kendrapara,Wholesale,Jute,6451.16,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2024-12-01,2024,12,OD17,Kendrapara,Wholesale,Jute,7282.97,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2025-01-01,2025,1,OD17,Kendrapara,Wholesale,Jute,7233.54,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD17,Kendrapara,Wholesale,Jute,7267.56,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD17,Kendrapara,Wholesale,Jute,7246.63,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD17,Kendrapara,Wholesale,Jute,7208.92,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2025-05-01,2025,5,OD17,Kendrapara,Wholesale,Jute,6696.11,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2024-25,2025-06-01,2025,6,OD17,Kendrapara,Wholesale,Jute,6708.43,Rs/quintal,synthetic,projected,6709.82,synthetic-prices-v1,20260917
2013-14,2013-07-01,2013,7,OD18,Keonjhar,Wholesale,Jute,2656.35,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2013-08-01,2013,8,OD18,Keonjhar,Wholesale,Jute,2634.75,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2013-09-01,2013,9,OD18,Keonjhar,Wholesale,Jute,2664.35,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2013-10-01,2013,10,OD18,Keonjhar,Wholesale,Jute,2694.47,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2013-11-01,2013,11,OD18,Keonjhar,Wholesale,Jute,2918.48,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2013-12-01,2013,12,OD18,Keonjhar,Wholesale,Jute,2941.89,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2014-01-01,2014,1,OD18,Keonjhar,Wholesale,Jute,3057.81,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD18,Keonjhar,Wholesale,Jute,2966.98,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD18,Keonjhar,Wholesale,Jute,2902.83,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD18,Keonjhar,Wholesale,Jute,2829.56,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2014-05-01,2014,5,OD18,Keonjhar,Wholesale,Jute,2701.23,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2013-14,2014-06-01,2014,6,OD18,Keonjhar,Wholesale,Jute,2631.31,Rs/quintal,synthetic,published,2800.0,synthetic-prices-v1,20260917
2014-15,2014-07-01,2014,7,OD18,Keonjhar,Wholesale,Jute,2634.74,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2014-08-01,2014,8,OD18,Keonjhar,Wholesale,Jute,2671.49,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2014-09-01,2014,9,OD18,Keonjhar,Wholesale,Jute,2753.65,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2014-10-01,2014,10,OD18,Keonjhar,Wholesale,Jute,2904.91,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2014-11-01,2014,11,OD18,Keonjhar,Wholesale,Jute,3014.6,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2014-12-01,2014,12,OD18,Keonjhar,Wholesale,Jute,3068.32,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2015-01-01,2015,1,OD18,Keonjhar,Wholesale,Jute,3087.52,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD18,Keonjhar,Wholesale,Jute,3117.24,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD18,Keonjhar,Wholesale,Jute,3190.79,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD18,Keonjhar,Wholesale,Jute,3143.39,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2015-05-01,2015,5,OD18,Keonjhar,Wholesale,Jute,3012.83,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2014-15,2015-06-01,2015,6,OD18,Keonjhar,Wholesale,Jute,3004.53,Rs/quintal,synthetic,published,2967.0,synthetic-prices-v1,20260917
2015-16,2015-07-01,2015,7,OD18,Keonjhar,Wholesale,Jute,2921.43,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2015-08-01,2015,8,OD18,Keonjhar,Wholesale,Jute,2826.73,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2015-09-01,2015,9,OD18,Keonjhar,Wholesale,Jute,2909.61,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2015-10-01,2015,10,OD18,Keonjhar,Wholesale,Jute,2833.58,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2015-11-01,2015,11,OD18,Keonjhar,Wholesale,Jute,3031.89,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2015-12-01,2015,12,OD18,Keonjhar,Wholesale,Jute,3238.89,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2016-01-01,2016,1,OD18,Keonjhar,Wholesale,Jute,3132.89,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD18,Keonjhar,Wholesale,Jute,3328.84,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD18,Keonjhar,Wholesale,Jute,3397.03,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD18,Keonjhar,Wholesale,Jute,3228.64,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2016-05-01,2016,5,OD18,Keonjhar,Wholesale,Jute,3057.55,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2015-16,2016-06-01,2016,6,OD18,Keonjhar,Wholesale,Jute,2908.91,Rs/quintal,synthetic,published,3068.0,synthetic-prices-v1,20260917
2016-17,2016-07-01,2016,7,OD18,Keonjhar,Wholesale,Jute,3183.6,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2016-08-01,2016,8,OD18,Keonjhar,Wholesale,Jute,3007.23,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2016-09-01,2016,9,OD18,Keonjhar,Wholesale,Jute,3124.84,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2016-10-01,2016,10,OD18,Keonjhar,Wholesale,Jute,3172.1,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2016-11-01,2016,11,OD18,Keonjhar,Wholesale,Jute,3389.65,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2016-12-01,2016,12,OD18,Keonjhar,Wholesale,Jute,3416.92,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2017-01-01,2017,1,OD18,Keonjhar,Wholesale,Jute,3380.74,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD18,Keonjhar,Wholesale,Jute,3586.13,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD18,Keonjhar,Wholesale,Jute,3634.92,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD18,Keonjhar,Wholesale,Jute,3446.28,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2017-05-01,2017,5,OD18,Keonjhar,Wholesale,Jute,3490.93,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2016-17,2017-06-01,2017,6,OD18,Keonjhar,Wholesale,Jute,3366.65,Rs/quintal,synthetic,published,3350.0,synthetic-prices-v1,20260917
2017-18,2017-07-01,2017,7,OD18,Keonjhar,Wholesale,Jute,3399.87,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2017-08-01,2017,8,OD18,Keonjhar,Wholesale,Jute,3484.38,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2017-09-01,2017,9,OD18,Keonjhar,Wholesale,Jute,3495.68,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2017-10-01,2017,10,OD18,Keonjhar,Wholesale,Jute,3604.65,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2017-11-01,2017,11,OD18,Keonjhar,Wholesale,Jute,3686.91,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2017-12-01,2017,12,OD18,Keonjhar,Wholesale,Jute,3907.68,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2018-01-01,2018,1,OD18,Keonjhar,Wholesale,Jute,3919.05,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD18,Keonjhar,Wholesale,Jute,3637.66,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD18,Keonjhar,Wholesale,Jute,3567.42,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD18,Keonjhar,Wholesale,Jute,3626.83,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2018-05-01,2018,5,OD18,Keonjhar,Wholesale,Jute,3557.96,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2017-18,2018-06-01,2018,6,OD18,Keonjhar,Wholesale,Jute,3443.91,Rs/quintal,synthetic,published,3611.0,synthetic-prices-v1,20260917
2018-19,2018-07-01,2018,7,OD18,Keonjhar,Wholesale,Jute,3769.55,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2018-08-01,2018,8,OD18,Keonjhar,Wholesale,Jute,3721.73,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2018-09-01,2018,9,OD18,Keonjhar,Wholesale,Jute,3670.74,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2018-10-01,2018,10,OD18,Keonjhar,Wholesale,Jute,3890.73,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2018-11-01,2018,11,OD18,Keonjhar,Wholesale,Jute,4079.86,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2018-12-01,2018,12,OD18,Keonjhar,Wholesale,Jute,4320.31,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2019-01-01,2019,1,OD18,Keonjhar,Wholesale,Jute,4486.63,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD18,Keonjhar,Wholesale,Jute,4364.65,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD18,Keonjhar,Wholesale,Jute,4222.43,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD18,Keonjhar,Wholesale,Jute,3921.79,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2019-05-01,2019,5,OD18,Keonjhar,Wholesale,Jute,3813.34,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2018-19,2019-06-01,2019,6,OD18,Keonjhar,Wholesale,Jute,3738.22,Rs/quintal,synthetic,published,4000.0,synthetic-prices-v1,20260917
2019-20,2019-07-01,2019,7,OD18,Keonjhar,Wholesale,Jute,4132.18,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2019-08-01,2019,8,OD18,Keonjhar,Wholesale,Jute,3834.03,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2019-09-01,2019,9,OD18,Keonjhar,Wholesale,Jute,3998.48,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2019-10-01,2019,10,OD18,Keonjhar,Wholesale,Jute,4144.36,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2019-11-01,2019,11,OD18,Keonjhar,Wholesale,Jute,4291.46,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2019-12-01,2019,12,OD18,Keonjhar,Wholesale,Jute,4325.45,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2020-01-01,2020,1,OD18,Keonjhar,Wholesale,Jute,4518.91,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD18,Keonjhar,Wholesale,Jute,4589.6,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD18,Keonjhar,Wholesale,Jute,4547.21,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD18,Keonjhar,Wholesale,Jute,4484.2,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2020-05-01,2020,5,OD18,Keonjhar,Wholesale,Jute,4446.78,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2019-20,2020-06-01,2020,6,OD18,Keonjhar,Wholesale,Jute,4184.64,Rs/quintal,synthetic,projected,4291.44,synthetic-prices-v1,20260917
2020-21,2020-07-01,2020,7,OD18,Keonjhar,Wholesale,Jute,4199.37,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2020-08-01,2020,8,OD18,Keonjhar,Wholesale,Jute,4224.88,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2020-09-01,2020,9,OD18,Keonjhar,Wholesale,Jute,4143.37,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2020-10-01,2020,10,OD18,Keonjhar,Wholesale,Jute,4366.4,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2020-11-01,2020,11,OD18,Keonjhar,Wholesale,Jute,4652.88,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2020-12-01,2020,12,OD18,Keonjhar,Wholesale,Jute,4926.47,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2021-01-01,2021,1,OD18,Keonjhar,Wholesale,Jute,4871.11,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD18,Keonjhar,Wholesale,Jute,4722.84,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD18,Keonjhar,Wholesale,Jute,4750.73,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD18,Keonjhar,Wholesale,Jute,4905.07,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2021-05-01,2021,5,OD18,Keonjhar,Wholesale,Jute,4803.18,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2020-21,2021-06-01,2021,6,OD18,Keonjhar,Wholesale,Jute,4683.1,Rs/quintal,synthetic,projected,4604.11,synthetic-prices-v1,20260917
2021-22,2021-07-01,2021,7,OD18,Keonjhar,Wholesale,Jute,4834.19,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2021-08-01,2021,8,OD18,Keonjhar,Wholesale,Jute,4739.17,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2021-09-01,2021,9,OD18,Keonjhar,Wholesale,Jute,4766.3,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2021-10-01,2021,10,OD18,Keonjhar,Wholesale,Jute,4697.56,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2021-11-01,2021,11,OD18,Keonjhar,Wholesale,Jute,4706.98,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2021-12-01,2021,12,OD18,Keonjhar,Wholesale,Jute,4790.74,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2022-01-01,2022,1,OD18,Keonjhar,Wholesale,Jute,5000.41,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD18,Keonjhar,Wholesale,Jute,5386.42,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD18,Keonjhar,Wholesale,Jute,5391.97,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD18,Keonjhar,Wholesale,Jute,5094.31,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2022-05-01,2022,5,OD18,Keonjhar,Wholesale,Jute,5036.69,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2021-22,2022-06-01,2022,6,OD18,Keonjhar,Wholesale,Jute,4830.12,Rs/quintal,synthetic,projected,4939.57,synthetic-prices-v1,20260917
2022-23,2022-07-01,2022,7,OD18,Keonjhar,Wholesale,Jute,4958.84,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2022-08-01,2022,8,OD18,Keonjhar,Wholesale,Jute,4778.28,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2022-09-01,2022,9,OD18,Keonjhar,Wholesale,Jute,5063.49,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2022-10-01,2022,10,OD18,Keonjhar,Wholesale,Jute,5064.19,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2022-11-01,2022,11,OD18,Keonjhar,Wholesale,Jute,5132.15,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2022-12-01,2022,12,OD18,Keonjhar,Wholesale,Jute,5465.97,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2023-01-01,2023,1,OD18,Keonjhar,Wholesale,Jute,5718.07,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD18,Keonjhar,Wholesale,Jute,5834.76,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD18,Keonjhar,Wholesale,Jute,5713.49,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD18,Keonjhar,Wholesale,Jute,5754.85,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2023-05-01,2023,5,OD18,Keonjhar,Wholesale,Jute,5103.23,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2022-23,2023-06-01,2023,6,OD18,Keonjhar,Wholesale,Jute,5006.32,Rs/quintal,synthetic,projected,5299.47,synthetic-prices-v1,20260917
2023-24,2023-07-01,2023,7,OD18,Keonjhar,Wholesale,Jute,5308.31,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2023-08-01,2023,8,OD18,Keonjhar,Wholesale,Jute,5408.94,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2023-09-01,2023,9,OD18,Keonjhar,Wholesale,Jute,5263.6,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2023-10-01,2023,10,OD18,Keonjhar,Wholesale,Jute,5367.72,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2023-11-01,2023,11,OD18,Keonjhar,Wholesale,Jute,5869.49,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2023-12-01,2023,12,OD18,Keonjhar,Wholesale,Jute,5803.75,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2024-01-01,2024,1,OD18,Keonjhar,Wholesale,Jute,6160.02,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD18,Keonjhar,Wholesale,Jute,6195.13,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD18,Keonjhar,Wholesale,Jute,6216.55,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD18,Keonjhar,Wholesale,Jute,5884.75,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2024-05-01,2024,5,OD18,Keonjhar,Wholesale,Jute,5469.38,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2023-24,2024-06-01,2024,6,OD18,Keonjhar,Wholesale,Jute,5279.42,Rs/quintal,synthetic,projected,5685.59,synthetic-prices-v1,20260917
2024-25,2024-07-01,2024,7,OD18,Keonjhar,Wholesale,Jute,5416.77,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2024-08-01,2024,8,OD18,Keonjhar,Wholesale,Jute,5427.2,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2024-09-01,2024,9,OD18,Keonjhar,Wholesale,Jute,5546.66,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2024-10-01,2024,10,OD18,Keonjhar,Wholesale,Jute,5815.08,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2024-11-01,2024,11,OD18,Keonjhar,Wholesale,Jute,6105.57,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2024-12-01,2024,12,OD18,Keonjhar,Wholesale,Jute,6441.13,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2025-01-01,2025,1,OD18,Keonjhar,Wholesale,Jute,6589.91,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD18,Keonjhar,Wholesale,Jute,6753.35,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD18,Keonjhar,Wholesale,Jute,6725.03,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD18,Keonjhar,Wholesale,Jute,6520.68,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2025-05-01,2025,5,OD18,Keonjhar,Wholesale,Jute,6101.71,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2024-25,2025-06-01,2025,6,OD18,Keonjhar,Wholesale,Jute,5755.0,Rs/quintal,synthetic,projected,6099.84,synthetic-prices-v1,20260917
2013-14,2013-07-01,2013,7,OD21,Malkangiri,Wholesale,Jute,2749.71,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2013-08-01,2013,8,OD21,Malkangiri,Wholesale,Jute,2806.23,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2013-09-01,2013,9,OD21,Malkangiri,Wholesale,Jute,2873.73,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2013-10-01,2013,10,OD21,Malkangiri,Wholesale,Jute,3083.45,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2013-11-01,2013,11,OD21,Malkangiri,Wholesale,Jute,3170.9,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2013-12-01,2013,12,OD21,Malkangiri,Wholesale,Jute,3150.46,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2014-01-01,2014,1,OD21,Malkangiri,Wholesale,Jute,3352.68,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD21,Malkangiri,Wholesale,Jute,3401.63,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD21,Malkangiri,Wholesale,Jute,3329.48,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD21,Malkangiri,Wholesale,Jute,3248.91,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2014-05-01,2014,5,OD21,Malkangiri,Wholesale,Jute,3111.23,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
2013-14,2014-06-01,2014,6,OD21,Malkangiri,Wholesale,Jute,2921.59,Rs/quintal,synthetic,published,3100.0,synthetic-prices-v1,20260917
