price_type,commodity,district_id,agri_year,basis,annual_level,months
Wholesale,Arhar,OD26,2022-23,projected,8680.16,12
Wholesale,Arhar,OD26,2023-24,projected,9260.64,12
Wholesale,Arhar,OD26,2024-25,projected,9879.94,12
Wholesale,Arhar,OD27,2013-14,published,4142.0,12
Wholesale,Arhar,OD27,2014-15,published,4500.0,12
Wholesale,Arhar,OD27,2015-16,published,5101.0,12
Wholesale,Arhar,OD27,2016-17,published,5552.0,12
Wholesale,Arhar,OD27,2017-18,imputed,5724.24,12
Wholesale,Arhar,OD27,2018-19,imputed,5325.44,12
Wholesale,Arhar,OD27,2019-20,projected,6075.41,12
Wholesale,Arhar,OD27,2020-21,projected,6481.7,12
Wholesale,Arhar,OD27,2021-22,projected,6915.16,12
Wholesale,Arhar,OD27,2022-23,projected,7377.6,12
Wholesale,Arhar,OD27,2023-24,projected,7870.98,12
Wholesale,Arhar,OD27,2024-25,projected,8397.34,12
Wholesale,Arhar,OD28,2013-14,published,4500.0,12
Wholesale,Arhar,OD28,2014-15,published,5500.0,12
Wholesale,Arhar,OD28,2015-16,published,6234.0,12
Wholesale,Arhar,OD28,2016-17,published,6786.0,12
Wholesale,Arhar,OD28,2017-18,imputed,6787.29,12
Wholesale,Arhar,OD28,2018-19,imputed,6314.43,12
Wholesale,Arhar,OD28,2019-20,projected,7203.68,12
Wholesale,Arhar,OD28,2020-21,projected,7685.42,12
Wholesale,Arhar,OD28,2021-22,projected,8199.38,12
Wholesale,Arhar,OD28,2022-23,projected,8747.7,12
Wholesale,Arhar,OD28,2023-24,projected,9332.7,12
Wholesale,Arhar,OD28,2024-25,projected,9956.82,12
Wholesale,Arhar,OD29,2013-14,published,4489.0,12
Wholesale,Arhar,OD29,2014-15,published,5700.0,12
Wholesale,Arhar,OD29,2015-16,published,6461.0,12
Wholesale,Arhar,OD29,2016-17,published,7033.0,12
Wholesale,Arhar,OD29,2017-18,published,6567.0,12
Wholesale,Arhar,OD29,2018-19,published,6200.0,12
Wholesale,Arhar,OD29,2019-20,projected,6614.62,12
Wholesale,Arhar,OD29,2020-21,projected,7056.97,12
Wholesale,Arhar,OD29,2021-22,projected,7528.9,12
Wholesale,Arhar,OD29,2022-23,projected,8032.39,12
Wholesale,Arhar,OD29,2023-24,projected,8569.55,12
Wholesale,Arhar,OD29,2024-25,projected,9142.63,12
Wholesale,Arhar,OD30,2013-14,published,4400.0,12
Wholesale,Arhar,OD30,2014-15,published,5500.0,12
Wholesale,Arhar,OD30,2015-16,published,6234.0,12
Wholesale,Arhar,OD30,2016-17,published,6786.0,12
Wholesale,Arhar,OD30,2017-18,imputed,6707.39,12
Wholesale,Arhar,OD30,2018-19,published,6081.0,12
Wholesale,Arhar,OD30,2019-20,projected,6487.66,12
Wholesale,Arhar,OD30,2020-21,projected,6921.52,12
Wholesale,Arhar,OD30,2021-22,projected,7384.39,12
Wholesale,Arhar,OD30,2022-23,projected,7878.22,12
Wholesale,Arhar,OD30,2023-24,projected,8405.07,12
Wholesale,Arhar,OD30,2024-25,projected,8967.15,12
Wholesale,Bajra,OD07,2013-14,published,1233.0,12
Wholesale,Bajra,OD07,2014-15,published,1344.0,12
Wholesale,Bajra,OD07,2015-16,published,1402.0,12
Wholesale,Bajra,OD07,2016-17,published,1413.0,12
Wholesale,Bajra,OD07,2017-18,imputed,1517.91,12
Wholesale,Bajra,OD07,2018-19,imputed,1754.3,12
Wholesale,Bajra,OD07,2019-20,projected,1516.0,12
Wholesale,Bajra,OD07,2020-21,projected,1626.67,12
Wholesale,Bajra,OD07,2021-22,projected,1745.42,12
Wholesale,Bajra,OD07,2022-23,projected,1872.84,12
Wholesale,Bajra,OD07,2023-24,projected,2009.57,12
Wholesale,Bajra,OD07,2024-25,projected,2156.27,12
Wholesale,Bajra,OD10,2013-14,published,1230.0,12
Wholesale,Bajra,OD10,2014-15,published,1340.0,12
Wholesale,Bajra,OD10,2015-16,published,1398.0,12
Wholesale,Bajra,OD10,2016-17,published,1409.0,12
Wholesale,Bajra,OD10,2017-18,imputed,1513.7,12
Wholesale,Bajra,OD10,2018-19,imputed,1749.43,12
Wholesale,Bajra,OD10,2019-20,projected,1511.8,12
Wholesale,Bajra,OD10,2020-21,projected,1622.16,12
Wholesale,Bajra,OD10,2021-22,projected,1740.58,12
Wholesale,Bajra,OD10,2022-23,projected,1867.65,12
Wholesale,Bajra,OD10,2023-24,projected,2003.99,12
Wholesale,Bajra,OD10,2024-25,projected,2150.29,12
Wholesale,Bajra,OD11,2013-14,published,1257.0,12
Wholesale,Bajra,OD11,2014-15,published,1369.0,12
Wholesale,Bajra,OD11,2015-16,published,1428.0,12
Wholesale,Bajra,OD11,2016-17,published,1439.0,12
Wholesale,Bajra,OD11,2017-18,imputed,1546.37,12
Wholesale,Bajra,OD11,2018-19,imputed,1787.2,12
Wholesale,Bajra,OD11,2019-20,projected,1544.43,12
Wholesale,Bajra,OD11,2020-21,projected,1657.18,12
Wholesale,Bajra,OD11,2021-22,projected,1778.15,12
Wholesale,Bajra,OD11,2022-23,projected,1907.96,12
Wholesale,Bajra,OD11,2023-24,projected,2047.25,12
Wholesale,Bajra,OD11,2024-25,projected,2196.71,12
Wholesale,Bajra,OD15,2013-14,published,1250.0,12
Wholesale,Bajra,OD15,2014-15,published,1362.0,12
Wholesale,Bajra,OD15,2015-16,published,1421.0,12
Wholesale,Bajra,OD15,2016-17,published,1432.0,12
Wholesale,Bajra,OD15,2017-18,imputed,1538.46,12
Wholesale,Bajra,OD15,2018-19,imputed,1778.06,12
Wholesale,Bajra,OD15,2019-20,projected,1536.53,12
Wholesale,Bajra,OD15,2020-21,projected,1648.7,12
Wholesale,Bajra,OD15,2021-22,projected,1769.06,12
Wholesale,Bajra,OD15,2022-23,projected,1898.21,12
Wholesale,Bajra,OD15,2023-24,projected,2036.79,12
Wholesale,Bajra,OD15,2024-25,projected,2185.48,12
Wholesale,Bajra,OD16,2013-14,published,1240.0,12
Wholesale,Bajra,OD16,2014-15,published,1351.0,12
Wholesale,Bajra,OD16,2015-16,published,1409.0,12
Wholesale,Bajra,OD16,2016-17,published,1420.0,12
Wholesale,Bajra,OD16,2017-18,imputed,1525.81,12
Wholesale,Bajra,OD16,2018-19,imputed,1763.44,12
Wholesale,Bajra,OD16,2019-20,projected,1523.9,12
Wholesale,Bajra,OD16,2020-21,projected,1635.14,12
Wholesale,Bajra,OD16,2021-22,projected,1754.51,12
Wholesale,Bajra,OD16,2022-23,projected,1882.6,12
Wholesale,Bajra,OD16,2023-24,projected,2020.03,12
Wholesale,Bajra,OD16,2024-25,projected,2167.5,12
Wholesale,Bajra,OD18,2013-14,published,1255.0,12
Wholesale,Bajra,OD18,2014-15,published,1367.0,12
Wholesale,Bajra,OD18,2015-16,published,1426.0,12
Wholesale,Bajra,OD18,2016-17,published,1438.0,12
Wholesale,Bajra,OD18,2017-18,imputed,1544.38,12
Wholesale,Bajra,OD18,2018-19,imputed,1784.9,12
Wholesale,Bajra,OD18,2019-20,projected,1542.44,12
Wholesale,Bajra,OD18,2020-21,projected,1655.04,12
Wholesale,Bajra,OD18,2021-22,projected,1775.87,12
Wholesale,Bajra,OD18,2022-23,projected,1905.51,12
Wholesale,Bajra,OD18,2023-24,projected,2044.62,12
Wholesale,Bajra,OD18,2024-25,projected,2193.88,12
Wholesale,Bajra,OD20,2013-14,published,1225.0,12
Wholesale,Bajra,OD20,2014-15,published,1335.0,12
Wholesale,Bajra,OD20,2015-16,published,1392.0,12
Wholesale,Bajra,OD20,2016-17,published,1403.0,12
Wholesale,Bajra,OD20,2017-18,published,1850.0,12
Wholesale,Bajra,OD20,2018-19,published,2000.0,12
Wholesale,Bajra,OD20,2019-20,projected,2146.01,12
Wholesale,Bajra,OD20,2020-21,projected,2302.67,12
Wholesale,Bajra,OD20,2021-22,projected,2470.77,12
Wholesale,Bajra,OD20,2022-23,projected,2651.14,12
Wholesale,Bajra,OD20,2023-24,projected,2844.68,12
Wholesale,Bajra,OD20,2024-25,projected,3052.35,12
Wholesale,Bajra,OD21,2013-14,published,1250.0,12
Wholesale,Bajra,OD21,2014-15,published,1362.0,12
Wholesale,Bajra,OD21,2015-16,published,1421.0,12
Wholesale,Bajra,OD21,2016-17,published,1432.0,12
Wholesale,Bajra,OD21,2017-18,published,1650.0,12
Wholesale,Bajra,OD21,2018-19,published,1900.0,12
Wholesale,Bajra,OD21,2019-20,projected,2038.7,12
Wholesale,Bajra,OD21,2020-21,projected,2187.54,12
Wholesale,Bajra,OD21,2021-22,projected,2347.23,12
Wholesale,Bajra,OD21,2022-23,projected,2518.59,12
Wholesale,Bajra,OD21,2023-24,projected,2702.45,12
Wholesale,Bajra,OD21,2024-25,projected,2899.73,12
Wholesale,Bajra,OD23,2013-14,published,1260.0,12
Wholesale,Bajra,OD23,2014-15,published,1373.0,12
Wholesale,Bajra,OD23,2015-16,published,1432.0,12
Wholesale,Bajra,OD23,2016-17,published,1443.0,12
Wholesale,Bajra,OD23,2017-18,imputed,1550.58,12
Wholesale,Bajra,OD23,2018-19,imputed,1792.06,12
Wholesale,Bajra,OD23,2019-20,projected,1548.63,12
Wholesale,Bajra,OD23,2020-21,projected,1661.69,12
Wholesale,Bajra,OD23,2021-22,projected,1783.0,12
Wholesale,Bajra,OD23,2022-23,projected,1913.16,12
Wholesale,Bajra,OD23,2023-24,projected,2052.82,12
Wholesale,Bajra,OD23,2024-25,projected,2202.69,12
Wholesale,Bajra,OD24,2013-14,published,1220.0,12
Wholesale,Bajra,OD24,2014-15,published,1329.0,12
Wholesale,Bajra,OD24,2015-16,published,1387.0,12
Wholesale,Bajra,OD24,2016-17,published,1397.0,12
Wholesale,Bajra,OD24,2017-18,imputed,1501.31,12
Wholesale,Bajra,OD24,2018-19,imputed,1735.12,12
Wholesale,Bajra,OD24,2019-20,projected,1499.43,12
Wholesale,Bajra,OD24,2020-21,projected,1608.89,12
Wholesale,Bajra,OD24,2021-22,projected,1726.34,12
Wholesale,Bajra,OD24,2022-23,projected,1852.37,12
Wholesale,Bajra,OD24,2023-24,projected,1987.6,12
Wholesale,Bajra,OD24,2024-25,projected,2132.7,12
Wholesale,Bajra,OD25,2013-14,published,1233.0,12
Wholesale,Bajra,OD25,2014-15,published,1344.0,12
Wholesale,Bajra,OD25,2015-16,published,1402.0,12
Wholesale,Bajra,OD25,2016-17,published,1413.0,12
Wholesale,Bajra,OD25,2017-18,imputed,1517.91,12
Wholesale,Bajra,OD25,2018-19,imputed,1754.3,12
Wholesale,Bajra,OD25,2019-20,projected,1516.0,12
Wholesale,Bajra,OD25,2020-21,projected,1626.67,12
Wholesale,Bajra,OD25,2021-22,projected,1745.42,12
Wholesale,Bajra,OD25,2022-23,projected,1872.84,12
Wholesale,Bajra,OD25,2023-24,projected,2009.57,12
Wholesale,Bajra,OD25,2024-25,projected,2156.27,12
Wholesale,Bajra,OD27,2013-14,published,1181.0,12
Wholesale,Bajra,OD27,2014-15,published,1287.0,12
Wholesale,Bajra,OD27,2015-16,published,1342.0,12
Wholesale,Bajra,OD27,2016-17,published,1353.0,12
Wholesale,Bajra,OD27,2017-18,published,1250.0,12
Wholesale,Bajra,OD27,2018-19,published,1550.0,12
Wholesale,Bajra,OD27,2019-20,projected,1663.15,12
Wholesale,Bajra,OD27,2020-21,projected,1784.57,12
Wholesale,Bajra,OD27,2021-22,projected,1914.85,12
Wholesale,Bajra,OD27,2022-23,projected,2054.64,12
Wholesale,Bajra,OD27,2023-24,projected,2204.63,12
Wholesale,Bajra,OD27,2024-25,projected,2365.57,12
Wholesale,Bajra,OD28,2013-14,imputed,1110.93,12
Wholesale,Bajra,OD28,2014-15,imputed,1210.44,12
Wholesale,Bajra,OD28,2015-16,imputed,1262.65,12
Wholesale,Bajra,OD28,2016-17,imputed,1272.58,12
Wholesale,Bajra,OD28,2017-18,published,1350.0,12
Wholesale,Bajra,OD28,2018-19,published,1600.0,12
Wholesale,Bajra,OD28,2019-20,projected,1716.8,12
Wholesale,Bajra,OD28,2020-21,projected,1842.14,12
Wholesale,Bajra,OD28,2021-22,projected,1976.62,12
Wholesale,Bajra,OD28,2022-23,projected,2120.91,12
Wholesale,Bajra,OD28,2023-24,projected,2275.75,12
Wholesale,Bajra,OD28,2024-25,projected,2441.88,12
Wholesale,Bajra,OD30,2013-14,published,1275.0,12
Wholesale,Bajra,OD30,2014-15,published,1389.0,12
Wholesale,Bajra,OD30,2015-16,published,1449.0,12
Wholesale,Bajra,OD30,2016-17,published,1461.0,12
Wholesale,Bajra,OD30,2017-18,imputed,1569.15,12
Wholesale,Bajra,OD30,2018-19,imputed,1813.52,12
Wholesale,Bajra,OD30,2019-20,projected,1567.18,12
Wholesale,Bajra,OD30,2020-21,projected,1681.59,12
Wholesale,Bajra,OD30,2021-22,projected,1804.35,12
Wholesale,Bajra,OD30,2022-23,projected,1936.07,12
Wholesale,Bajra,OD30,2023-24,projected,2077.41,12
Wholesale,Bajra,OD30,2024-25,projected,2229.06,12
Wholesale,Biri,OD01,2013-14,published,4547.0,12
Wholesale,Biri,OD01,2014-15,published,5325.0,12
Wholesale,Biri,OD01,2015-16,published,6070.0,12
Wholesale,Biri,OD01,2016-17,published,6132.0,12
Wholesale,Biri,OD01,2017-18,published,6046.0,12
Wholesale,Biri,OD01,2018-19,published,5359.0,12
Wholesale,Biri,OD01,2019-20,projected,5610.94,12
Wholesale,Biri,OD01,2020-21,projected,5874.72,12
Wholesale,Biri,OD01,2021-22,projected,6150.91,12
Wholesale,Biri,OD01,2022-23,projected,6440.07,12
Wholesale,Biri,OD01,2023-24,projected,6742.84,12
Wholesale,Biri,OD01,2024-25,projected,7059.83,12
Wholesale,Biri,OD02,2013-14,published,4441.0,12
Wholesale,Biri,OD02,2014-15,published,5096.0,12
Wholesale,Biri,OD02,2015-16,published,5568.0,12
Wholesale,Biri,OD02,2016-17,published,5911.0,12
Wholesale,Biri,OD02,2017-18,published,6158.0,12
Wholesale,Biri,OD02,2018-19,published,6158.0,12
Wholesale,Biri,OD02,2019-20,projected,6447.5,12
Wholesale,Biri,OD02,2020-21,projected,6750.61,12
Wholesale,Biri,OD02,2021-22,projected,7067.98,12
Wholesale,Biri,OD02,2022-23,projected,7400.26,12
Wholesale,Biri,OD02,2023-24,projected,7748.16,12
Wholesale,Biri,OD02,2024-25,projected,8112.42,12
Wholesale,Biri,OD03,2013-14,published,4353.0,12
Wholesale,Biri,OD03,2014-15,published,5173.0,12
Wholesale,Biri,OD03,2015-16,published,5869.0,12
Wholesale,Biri,OD03,2016-17,published,6117.0,12
Wholesale,Biri,OD03,2017-18,published,6550.0,12
Wholesale,Biri,OD03,2018-19,published,5784.0,12
Wholesale,Biri,OD03,2019-20,projected,6055.92,12
Wholesale,Biri,OD03,2020-21,projected,6340.62,12
Wholesale,Biri,OD03,2021-22,projected,6638.71,12
Wholesale,Biri,OD03,2022-23,projected,6950.81,12
Wholesale,Biri,OD03,2023-24,projected,7277.58,12
Wholesale,Biri,OD03,2024-25,projected,7619.72,12
Wholesale,Biri,OD04,2013-14,published,4325.0,12
Wholesale,Biri,OD04,2014-15,published,5018.0,12
Wholesale,Biri,OD04,2015-16,published,5858.0,12
Wholesale,Biri,OD04,2016-17,published,6075.0,12
Wholesale,Biri,OD04,2017-18,published,6065.0,12
Wholesale,Biri,OD04,2018-19,published,6890.0,12
Wholesale,Biri,OD04,2019-20,projected,7213.91,12
Wholesale,Biri,OD04,2020-21,projected,7553.06,12
Wholesale,Biri,OD04,2021-22,projected,7908.14,12
Wholesale,Biri,OD04,2022-23,projected,8279.92,12
Wholesale,Biri,OD04,2023-24,projected,8669.18,12
Wholesale,Biri,OD04,2024-25,projected,9076.74,12
Wholesale,Biri,OD05,2013-14,published,4333.0,12
Wholesale,Biri,OD05,2014-15,published,5020.0,12
Wholesale,Biri,OD05,2015-16,published,5770.0,12
Wholesale,Biri,OD05,2016-17,published,5845.0,12
Wholesale,Biri,OD05,2017-18,published,6244.0,12
Wholesale,Biri,OD05,2018-19,published,5671.0,12
Wholesale,Biri,OD05,2019-20,projected,5937.61,12
Wholesale,Biri,OD05,2020-21,projected,6216.75,12
Wholesale,Biri,OD05,2021-22,projected,6509.01,12
Wholesale,Biri,OD05,2022-23,projected,6815.01,12
Wholesale,Biri,OD05,2023-24,projected,7135.4,12
Wholesale,Biri,OD05,2024-25,projected,7470.86,12
Wholesale,Biri,OD06,2013-14,published,4916.0,12
Wholesale,Biri,OD06,2014-15,published,5333.0,12
Wholesale,Biri,OD06,2015-16,published,6143.0,12
Wholesale,Biri,OD06,2016-17,published,6170.0,12
Wholesale,Biri,OD06,2017-18,published,6107.0,12
Wholesale,Biri,OD06,2018-19,published,4824.0,12
Wholesale,Biri,OD06,2019-20,projected,5050.79,12
Wholesale,Biri,OD06,2020-21,projected,5288.24,12
Wholesale,Biri,OD06,2021-22,projected,5536.85,12
Wholesale,Biri,OD06,2022-23,projected,5797.15,12
Wholesale,Biri,OD06,2023-24,projected,6069.69,12
Wholesale,Biri,OD06,2024-25,projected,6355.04,12
Wholesale,Biri,OD07,2013-14,published,4640.0,12
Wholesale,Biri,OD07,2014-15,published,5000.0,12
Wholesale,Biri,OD07,2015-16,published,6034.0,12
Wholesale,Biri,OD07,2016-17,published,6075.0,12
Wholesale,Biri,OD07,2017-18,published,6086.0,12
Wholesale,Biri,OD07,2018-19,published,5316.0,12
Wholesale,Biri,OD07,2019-20,projected,5565.92,12
Wholesale,Biri,OD07,2020-21,projected,5827.58,12
Wholesale,Biri,OD07,2021-22,projected,6101.55,12
Wholesale,Biri,OD07,2022-23,projected,6388.4,12
Wholesale,Biri,OD07,2023-24,projected,6688.73,12
Wholesale,Biri,OD07,2024-25,projected,7003.19,12
Wholesale,Biri,OD08,2013-14,published,4766.0,12
Wholesale,Biri,OD08,2014-15,published,5000.0,12
Wholesale,Biri,OD08,2015-16,published,6006.0,12
Wholesale,Biri,OD08,2016-17,published,6056.0,12
Wholesale,Biri,OD08,2017-18,published,6127.0,12
Wholesale,Biri,OD08,2018-19,published,5381.0,12
Wholesale,Biri,OD08,2019-20,projected,5633.97,12
Wholesale,Biri,OD08,2020-21,projected,5898.84,12
Wholesale,Biri,OD08,2021-22,projected,6176.16,12
Wholesale,Biri,OD08,2022-23,projected,6466.51,12
Wholesale,Biri,OD08,2023-24,projected,6770.52,12
Wholesale,Biri,OD08,2024-25,projected,7088.82,12
Wholesale,Biri,OD09,2013-14,published,4267.0,12
Wholesale,Biri,OD09,2014-15,published,4804.0,12
Wholesale,Biri,OD09,2015-16,published,5704.0,12
Wholesale,Biri,OD09,2016-17,published,6048.0,12
Wholesale,Biri,OD09,2017-18,published,6113.0,12
Wholesale,Biri,OD09,2018-19,published,4750.0,12
Wholesale,Biri,OD09,2019-20,projected,4973.31,12
Wholesale,Biri,OD09,2020-21,projected,5207.12,12
Wholesale,Biri,OD09,2021-22,projected,5451.91,12
Wholesale,Biri,OD09,2022-23,projected,5708.22,12
Wholesale,Biri,OD09,2023-24,projected,5976.58,12
Wholesale,Biri,OD09,2024-25,projected,6257.55,12
Wholesale,Biri,OD10,2013-14,published,4600.0,12
Wholesale,Biri,OD10,2014-15,published,5033.0,12
Wholesale,Biri,OD10,2015-16,published,5917.0,12
Wholesale,Biri,OD10,2016-17,published,5967.0,12
Wholesale,Biri,OD10,2017-18,published,6206.0,12
Wholesale,Biri,OD10,2018-19,published,6153.0,12
Wholesale,Biri,OD10,2019-20,projected,6442.27,12
Wholesale,Biri,OD10,2020-21,projected,6745.13,12
Wholesale,Biri,OD10,2021-22,projected,7062.24,12
Wholesale,Biri,OD10,2022-23,projected,7394.25,12
Wholesale,Biri,OD10,2023-24,projected,7741.87,12
Wholesale,Biri,OD10,2024-25,projected,8105.83,12
Wholesale,Biri,OD11,2013-14,published,4438.0,12
Wholesale,Biri,OD11,2014-15,published,5000.0,12
Wholesale,Biri,OD11,2015-16,published,5814.0,12
Wholesale,Biri,OD11,2016-17,published,5927.0,12
Wholesale,Biri,OD11,2017-18,published,5830.0,12
Wholesale,Biri,OD11,2018-19,published,5855.0,12
Wholesale,Biri,OD11,2019-20,projected,6130.26,12
Wholesale,Biri,OD11,2020-21,projected,6418.45,12
Wholesale,Biri,OD11,2021-22,projected,6720.2,12
Wholesale,Biri,OD11,2022-23,projected,7036.13,12
Wholesale,Biri,OD11,2023-24,projected,7366.92,12
Wholesale,Biri,OD11,2024-25,projected,7713.25,12
Wholesale,Biri,OD12,2013-14,published,4550.0,12
Wholesale,Biri,OD12,2014-15,published,5178.0,12
Wholesale,Biri,OD12,2015-16,published,5979.0,12
Wholesale,Biri,OD12,2016-17,published,6000.0,12
Wholesale,Biri,OD12,2017-18,published,5910.0,12
Wholesale,Biri,OD12,2018-19,published,5169.0,12
Wholesale,Biri,OD12,2019-20,projected,5412.01,12
Wholesale,Biri,OD12,2020-21,projected,5666.44,12
Wholesale,Biri,OD12,2021-22,projected,5932.83,12
Wholesale,Biri,OD12,2022-23,projected,6211.75,12
Wholesale,Biri,OD12,2023-24,projected,6503.77,12
Wholesale,Biri,OD12,2024-25,projected,6809.53,12
Wholesale,Biri,OD13,2013-14,published,4376.0,12
Wholesale,Biri,OD13,2014-15,published,5035.0,12
Wholesale,Biri,OD13,2015-16,published,5971.0,12
Wholesale,Biri,OD13,2016-17,published,5979.0,12
Wholesale,Biri,OD13,2017-18,published,5575.0,12
Wholesale,Biri,OD13,2018-19,published,5248.0,12
Wholesale,Biri,OD13,2019-20,projected,5494.72,12
Wholesale,Biri,OD13,2020-21,projected,5753.04,12
Wholesale,Biri,OD13,2021-22,projected,6023.5,12
Wholesale,Biri,OD13,2022-23,projected,6306.68,12
Wholesale,Biri,OD13,2023-24,projected,6603.17,12
Wholesale,Biri,OD13,2024-25,projected,6913.6,12
Wholesale,Biri,OD14,2013-14,published,4550.0,12
Wholesale,Biri,OD14,2014-15,imputed,5454.19,12
Wholesale,Biri,OD14,2015-16,published,6308.0,12
Wholesale,Biri,OD14,2016-17,imputed,6434.52,12
Wholesale,Biri,OD14,2017-18,published,6242.0,12
Wholesale,Biri,OD14,2018-19,published,6467.0,12
Wholesale,Biri,OD14,2019-20,projected,6771.03,12
Wholesale,Biri,OD14,2020-21,projected,7089.35,12
Wholesale,Biri,OD14,2021-22,projected,7422.64,12
Wholesale,Biri,OD14,2022-23,projected,7771.59,12
Wholesale,Biri,OD14,2023-24,projected,8136.95,12
Wholesale,Biri,OD14,2024-25,projected,8519.49,12
Wholesale,Biri,OD15,2013-14,published,4625.0,12
Wholesale,Biri,OD15,2014-15,published,5127.0,12
Wholesale,Biri,OD15,2015-16,published,6088.0,12
Wholesale,Biri,OD15,2016-17,published,6104.0,12
Wholesale,Biri,OD15,2017-18,published,6439.0,12
Wholesale,Biri,OD15,2018-19,published,5881.0,12
Wholesale,Biri,OD15,2019-20,projected,6157.48,12
Wholesale,Biri,OD15,2020-21,projected,6446.96,12
Wholesale,Biri,OD15,2021-22,projected,6750.04,12
Wholesale,Biri,OD15,2022-23,projected,7067.38,12
Wholesale,Biri,OD15,2023-24,projected,7399.63,12
Wholesale,Biri,OD15,2024-25,projected,7747.51,12
Wholesale,Biri,OD16,2013-14,published,4764.0,12
Wholesale,Biri,OD16,2014-15,published,5217.0,12
Wholesale,Biri,OD16,2015-16,published,5997.0,12
Wholesale,Biri,OD16,2016-17,published,6050.0,12
Wholesale,Biri,OD16,2017-18,published,6258.0,12
Wholesale,Biri,OD16,2018-19,published,6258.0,12
Wholesale,Biri,OD16,2019-20,projected,6552.2,12
Wholesale,Biri,OD16,2020-21,projected,6860.24,12
Wholesale,Biri,OD16,2021-22,projected,7182.75,12
Wholesale,Biri,OD16,2022-23,projected,7520.43,12
Wholesale,Biri,OD16,2023-24,projected,7873.98,12
Wholesale,Biri,OD16,2024-25,projected,8244.16,12
Wholesale,Biri,OD17,2013-14,published,4032.0,12
Wholesale,Biri,OD17,2014-15,published,4763.0,12
Wholesale,Biri,OD17,2015-16,published,5567.0,12
Wholesale,Biri,OD17,2016-17,published,6000.0,12
Wholesale,Biri,OD17,2017-18,published,5650.0,12
Wholesale,Biri,OD17,2018-19,published,5011.0,12
Wholesale,Biri,OD17,2019-20,projected,5246.58,12
Wholesale,Biri,OD17,2020-21,projected,5493.23,12
Wholesale,Biri,OD17,2021-22,projected,5751.48,12
Wholesale,Biri,OD17,2022-23,projected,6021.87,12
Wholesale,Biri,OD17,2023-24,projected,6304.97,12
Wholesale,Biri,OD17,2024-25,projected,6601.39,12
Wholesale,Biri,OD18,2013-14,published,4667.0,12
Wholesale,Biri,OD18,2014-15,published,5318.0,12
Wholesale,Biri,OD18,2015-16,published,6119.0,12
Wholesale,Biri,OD18,2016-17,published,6145.0,12
Wholesale,Biri,OD18,2017-18,published,5815.0,12
Wholesale,Biri,OD18,2018-19,published,5241.0,12
Wholesale,Biri,OD18,2019-20,projected,5487.39,12
Wholesale,Biri,OD18,2020-21,projected,5745.37,12
Wholesale,Biri,OD18,2021-22,projected,6015.47,12
Wholesale,Biri,OD18,2022-23,projected,6298.27,12
Wholesale,Biri,OD18,2023-24,projected,6594.37,12
Wholesale,Biri,OD18,2024-25,projected,6904.38,12
Wholesale,Biri,OD19,2013-14,published,4533.0,12
Wholesale,Biri,OD19,2014-15,published,5029.0,12
Wholesale,Biri,OD19,2015-16,published,5924.0,12
Wholesale,Biri,OD19,2016-17,published,6000.0,12
Wholesale,Biri,OD19,2017-18,published,5990.0,12
Wholesale,Biri,OD19,2018-19,published,5100.0,12
Wholesale,Biri,OD19,2019-20,projected,5339.76,12
Wholesale,Biri,OD19,2020-21,projected,5590.8,12
Wholesale,Biri,OD19,2021-22,projected,5853.63,12
Wholesale,Biri,OD19,2022-23,projected,6128.83,12
Wholesale,Biri,OD19,2023-24,projected,6416.96,12
Wholesale,Biri,OD19,2024-25,projected,6718.63,12
Wholesale,Biri,OD20,2013-14,published,4486.0,12
Wholesale,Biri,OD20,2014-15,published,5285.0,12
Wholesale,Biri,OD20,2015-16,published,6006.0,12
Wholesale,Biri,OD20,2016-17,published,6000.0,12
